song_id|song_name|theme|suggested_cu_id|subject|lesson_topic|relevance|teacher_rationale
548|Je berce mon bebe|Cultural & Folk|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French folk song introduces children to a second language through music, building cross-cultural awareness and early language skills. The repetitive lyrics and melody make it accessible for young learners. Use during multicultural units or French language exposure activities - sing along with hand motions to support comprehension.
548|Je berce mon bebe|Cultural & Folk|224|Language & Vocabulary|Ask and answer questions about key details (Gr 1)|secondary|"Teachers can ask questions about the French vocabulary in the song (e.g., ""What animal is this? What color is mentioned?""), building comprehension through question-and-answer routines. Use picture cards to support understanding of the French lyrics."
548|Je berce mon bebe|Cultural & Folk|228|Language & Vocabulary|Produce complete sentences when appropriate (Gr 1)|secondary|"After learning the song, children can practice producing complete sentences about the song content in either French or English. Teachers can model simple sentences like ""The song is about a rabbit"" and encourage children to respond in full sentences."
548|Je berce mon bebe|Cultural & Folk|261|SEL|Recognizing and respecting others' perspectives (Gr 1-2)|secondary|Learning a song from French Canadian culture builds respect for diversity and different cultural traditions. Discuss how children in French-speaking communities sing the same songs, helping children recognize and appreciate different perspectives and cultural practices.
551|C'est une belle journee|Cultural & Folk|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French folk song introduces children to a second language through music, building cross-cultural awareness and early language skills. The repetitive lyrics and melody make it accessible for young learners. Use during multicultural units or French language exposure activities - sing along with hand motions to support comprehension.
551|C'est une belle journee|Cultural & Folk|224|Language & Vocabulary|Ask and answer questions about key details (Gr 1)|secondary|"Teachers can ask questions about the French vocabulary in the song (e.g., ""What animal is this? What color is mentioned?""), building comprehension through question-and-answer routines. Use picture cards to support understanding of the French lyrics."
551|C'est une belle journee|Cultural & Folk|228|Language & Vocabulary|Produce complete sentences when appropriate (Gr 1)|secondary|"After learning the song, children can practice producing complete sentences about the song content in either French or English. Teachers can model simple sentences like ""The song is about a rabbit"" and encourage children to respond in full sentences."
551|C'est une belle journee|Cultural & Folk|261|SEL|Recognizing and respecting others' perspectives (Gr 1-2)|secondary|Learning a song from French Canadian culture builds respect for diversity and different cultural traditions. Discuss how children in French-speaking communities sing the same songs, helping children recognize and appreciate different perspectives and cultural practices.
552|Les biscuits|Cultural & Folk|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French folk song introduces children to a second language through music, building cross-cultural awareness and early language skills. The repetitive lyrics and melody make it accessible for young learners. Use during multicultural units or French language exposure activities - sing along with hand motions to support comprehension.
552|Les biscuits|Cultural & Folk|224|Language & Vocabulary|Ask and answer questions about key details (Gr 1)|secondary|"Teachers can ask questions about the French vocabulary in the song (e.g., ""What animal is this? What color is mentioned?""), building comprehension through question-and-answer routines. Use picture cards to support understanding of the French lyrics."
552|Les biscuits|Cultural & Folk|228|Language & Vocabulary|Produce complete sentences when appropriate (Gr 1)|secondary|"After learning the song, children can practice producing complete sentences about the song content in either French or English. Teachers can model simple sentences like ""The song is about a rabbit"" and encourage children to respond in full sentences."
