song_id|song_name|theme|suggested_cu_id|subject|lesson_topic|relevance|teacher_rationale
155|Going for a Walk|Dance & Movement, Routines & Social Skills|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|secondary|Movement song — connects to body control
155|Going for a Walk|Dance & Movement, Routines & Social Skills|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
159|Truck Song|Music & Instruments, Transportation|CU#190|Literacy & Phonics|Identify main topic and key details of informational text (Gr 2)|secondary|Transportation song — practice identifying main ideas about vehicles
159|Truck Song|Music & Instruments, Transportation|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
159|Truck Song|Music & Instruments, Transportation|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
159|Truck Song|Music & Instruments, Transportation|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|primary|Transportation song — practice describing vehicles and travel
159|Truck Song|Music & Instruments, Transportation|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
160|We're tapping, ringing, shaking|Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
160|We're tapping, ringing, shaking|Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
160|We're tapping, ringing, shaking|Music & Instruments|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
164|The Cold Winds Are Blowing|Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
164|The Cold Winds Are Blowing|Seasons & Weather|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|secondary|Weather song — connects to wind/water shaping land
165|Hello Rain|Routines & Social Skills, Seasons & Weather, Water & Sea|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about water/sea — practice descriptive language
165|Hello Rain|Routines & Social Skills, Seasons & Weather, Water & Sea|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
165|Hello Rain|Routines & Social Skills, Seasons & Weather, Water & Sea|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|secondary|Weather song — connects to wind/water shaping land
166|Picking buttercups|Nature & Plants, Seasons & Weather, Water & Sea|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about water/sea — practice descriptive language
166|Picking buttercups|Nature & Plants, Seasons & Weather, Water & Sea|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|secondary|Nature song — connects to plant structures
166|Picking buttercups|Nature & Plants, Seasons & Weather, Water & Sea|CU#251|Science & Nature|Environmental Plant Needs (Gr 2)|secondary|Nature song — connects to plant needs and growth
166|Picking buttercups|Nature & Plants, Seasons & Weather, Water & Sea|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Nature song — connects to habitats and biodiversity
166|Picking buttercups|Nature & Plants, Seasons & Weather, Water & Sea|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasons song — connects to seasonal patterns
166|Picking buttercups|Nature & Plants, Seasons & Weather, Water & Sea|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
166|Picking buttercups|Nature & Plants, Seasons & Weather, Water & Sea|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|primary|Water/sea song — connects to water shaping the land
167|I Went Down into the Barnyard|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
167|I Went Down into the Barnyard|Animals|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Farm/bird song — connects to animal structures and survival
168|Ducks in the Millpond|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
168|Ducks in the Millpond|Animals|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
168|Ducks in the Millpond|Animals|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
169|The Pie Song|Food & Cooking, Music & Instruments, Numbers & Counting|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
169|The Pie Song|Food & Cooking, Music & Instruments, Numbers & Counting|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
169|The Pie Song|Food & Cooking, Music & Instruments, Numbers & Counting|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
171|Walk Horsey Walk|Animals, Dance & Movement|CU#218|Gross Motor & Movement|Locomotor skills: running, jumping, hopping, skipping (Gr 1-2)|secondary|Movement song — connects to locomotor skills
171|Walk Horsey Walk|Animals, Dance & Movement|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|secondary|Movement song — connects to body control
171|Walk Horsey Walk|Animals, Dance & Movement|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
171|Walk Horsey Walk|Animals, Dance & Movement|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
171|Walk Horsey Walk|Animals, Dance & Movement|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
172|Here is the Boat|Water & Sea|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about water/sea — practice descriptive language
172|Here is the Boat|Water & Sea|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Water/sea song — connects to Earth events
172|Here is the Boat|Water & Sea|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|primary|Water/sea song — connects to water shaping the land
173|There was a Little Boat|Water & Sea|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about water/sea — practice descriptive language
173|There was a Little Boat|Water & Sea|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Water/sea song — connects to Earth events
173|There was a Little Boat|Water & Sea|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|primary|Water/sea song — connects to water shaping the land
174|The Little Cat|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
174|The Little Cat|Animals|CU#250|Science & Nature|Plant and Animal Structures - offspring resemble parents (Gr 1)|primary|Song about baby animals — directly connects to offspring resembling parents
175|Shake it to the east|Dance & Movement|CU#218|Gross Motor & Movement|Locomotor skills: running, jumping, hopping, skipping (Gr 1-2)|secondary|Movement song — connects to locomotor skills
175|Shake it to the east|Dance & Movement|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|secondary|Movement song — connects to body control
175|Shake it to the east|Dance & Movement|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
177|Tom Thumb|Body Parts, Dance & Movement|CU#214|Fine Motor Skills|Pencil grip and letter formation (Gr 1-2)|secondary|Fingerplay song — strengthens finger muscles for writing
177|Tom Thumb|Body Parts, Dance & Movement|CU#217|Fine Motor Skills|Drawing with increasing detail and control (Gr 1-2)|secondary|Fingerplay song — develops fine motor control
177|Tom Thumb|Body Parts, Dance & Movement|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|primary|Body parts song — connects to body awareness and control
177|Tom Thumb|Body Parts, Dance & Movement|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Body parts song — often sung with rhythmic movements
177|Tom Thumb|Body Parts, Dance & Movement|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
179|Sally Go Round the Sun|Seasons & Weather|CU#254|Science & Nature|Sun, Moon, and Star Patterns (Gr 1)|primary|Moon/sun/star song — directly connects to sky patterns
179|Sally Go Round the Sun|Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|secondary|Sun/moon song — connects to daily and seasonal sunlight changes
179|Sally Go Round the Sun|Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
183|Dance to your Daddy|Dance & Movement, Family|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|secondary|Movement song — connects to body control
183|Dance to your Daddy|Dance & Movement, Family|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|primary|Dance song — directly connects to moving to rhythm
183|Dance to your Daddy|Dance & Movement, Family|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
184|Monday Night the Banjo|Bedtime & Lullaby, Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
184|Monday Night the Banjo|Bedtime & Lullaby, Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
184|Monday Night the Banjo|Bedtime & Lullaby, Music & Instruments|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
